10859,133,1598
16,175,4230
3567,22,8363
7222,91,9747
2754,130,11722
10607,64,2270
5300,130,878
5617,164,8684
6994,202,2257
8913,210,3061
10098,130,12161
8355,140,11
1220,36,1261
1710,175,11513
4253,119,8906
8735,176,2167
2927,133,1264
7399,198,11526
8484,18,10956
11807,98,4780
1374,133,944
6491,12,8866
1777,155,1777
14036,171,10537
11327,170,2515
12612,191,11068
6275,130,9963
12036,184,11032
12374,36,2391
14458,95,10377
13004,36,1512
14333,140,8691
3419,122,12999
4190,154,2488
10558,50,12968
9559,18,10731
6943,80,8144
10719,18,6640
13790,4,11074
7645,142,11865
1183,22,10583
4681,45,10044
13609,146,12614
8064,198,13966
8099,98,10634
7525,65,7719
9475,21,6941
1163,7,4286
7653,192,2193
12718,157,787
8498,76,718
11701,201,11245
6755,142,8249
1679,142,11516
2800,175,3978
5137,36,13607
14364,45,10044
8314,36,8321
8624,183,9345
5236,211,3263
1593,63,7879
6348,184,11032
10471,37,5835
7247,18,7834
10802,102,9093
10334,119,10141
7326,209,2068
6437,143,973
1781,117,12774
13681,142,6172
1996,122,12999
11258,209,12799
3790,145,1211
9746,209,11455
7297,50,1313
7270,202,11668
6439,208,6491
11825,214,8466
12193,122,12999
10220,133,3418
3023,45,10044
117,77,12591
2847,1,12858
1399,36,4003
1340,36,14348
13320,76,8149
208,140,3291
4082,59,5112
12110,200,6479
3711,228,8195
9996,50,13193
8388,140,13742
6899,221,8622
9600,209,5568
11279,75,7178
6455,71,811
4151,213,5565
14278,63,9436
2619,141,7611
7797,80,8144
9669,208,6491
12585,130,12855
1099,80,8942
4174,202,14077
9093,135,2171
13208,221,8918
8776,56,901
13550,39,8632
5591,21,2682
10601,198,5309
10894,211,3263
2572,187,11761
8736,232,560
9601,58,8970
5838,198,13966
355,80,10860
8493,140,7349
124,142,6491
5998,98,10264
8127,101,6228
5182,145,6558
7688,36,10179
9577,135,11420
5251,151,5412
14278,183,4685
11132,107,11205
12272,140,13371
2378,166,5410
7257,184,6491
8812,122,12999
10292,191,6813
9439,141,4400
4554,216,12910
4454,198,10338
10726,142,8249
7438,65,9002
5073,191,9773
5079,19,3295
11212,98,6953
10111,202,7351
6530,142,9281
3237,75,6651
362,25,11761
5866,200,1699
11761,143,10108
13146,119,4482
8321,65,5137
4869,192,8677
4853,130,4169
4140,45,10044
10565,179,8755
3452,18,14034
8818,213,2258
10207,200,4388
201,96,1332
2919,175,13052
9002,133,10556
3567,209,5661
1811,76,688
680,189,12837
13896,175,11324
3680,76,7370
8375,17,11245
11511,65,3834
13418,59,5793
4214,50,9872
4657,76,1499
11323,202,10630
3047,175,11927
3500,4,5671
3137,175,6170
10275,175,14073
4200,133,1757
7556,214,3028
2364,125,13388
7164,101,2561
14411,88,4239
1754,214,12806
7349,36,9937
3311,88,6608
4222,168,12672
4874,191,11840
10338,198,14488
1762,208,5258
4668,36,13346
8097,119,12245
14009,89,6827
13018,209,10651
9310,209,595
1579,140,4416
1883,140,12746
10675,140,9302
9543,229,6350
923,59,1456
10563,50,1158
9202,175,3017
5221,202,10297
8624,198,7565
7653,194,10377
1698,0,3907
9768,65,8753
8621,120,3480
6128,22,5248
13019,226,6852
139,24,11362
1798,53,3329
4562,76,6963
8025,58,7925
3094,189,12244
11611,184,6491
11178,64,6507
7460,140,2165
2123,198,367
124,18,12402
13865,156,8914
7038,76,13304
8137,219,5873
6381,76,7116
1845,176,2167
10599,176,2167
12958,153,2646
11927,209,14144
4436,5,8339
243,140,13218
12636,217,8312
14088,151,4154
11503,232,11544
6835,199,7011
8441,208,10292
11332,135,4968
1204,119,8211
14144,25,11761
2861,23,10151
8624,183,3854
12367,229,8624
3391,224,5902
5514,22,2738
5827,131,1332
3617,119,4773
6317,76,1840
3679,91,9938
9190,36,3566
14324,175,2697
14328,189,3362
4143,133,14211
5282,119,13861
2915,124,2705
1798,177,13243
6484,219,11272
3286,80,6296
6405,142,13914
2655,119,13535
9409,175,7732
13815,20,3242
7516,143,3922
13029,170,2515
5296,36,2188
8380,50,8780
5433,122,11760
9549,184,6491
13638,50,12403
1144,142,9154
7960,211,2589
2319,65,8006
3831,36,7693
10699,171,8694
1261,142,6172
1667,18,14375
10534,213,10541
12473,230,5574
7591,175,9096
4200,133,5969
6197,142,13138
7993,20,5247
8661,214,12806
10658,4,9770
5694,208,6491
9381,85,12359
3769,119,5481
6620,133,10985
10380,25,5201
902,145,8249
3212,200,7853
6918,119,6566
11616,215,11149
7033,95,10377
11897,36,4466
8736,64,5924
6177,95,422
14484,58,10339
12456,140,10845
14138,202,14037
5506,119,6566
10854,140,5274
3387,76,11112
5838,63,3506
2623,53,356
8660,36,3999
4694,130,3236
8829,50,199
7282,200,12389
355,36,5667
7893,95,10377
7399,183,1228
12823,18,7464
421,209,13832
3289,7,449
10602,36,1677
7973,216,12910
14332,67,13645
7797,80,7558
4881,14,12806
6893,214,3028
3400,186,2400
1276,133,3791
1310,218,9408
1806,122,11760
12908,76,14274
6829,38,4250
2568,15,4653
7446,117,9274
248,2,1332
2555,140,3168
206,30,206
3897,65,4938
4582,119,5481
8457,142,5258
3963,211,3858
1526,80,6684
3801,118,9606
14299,76,10705
1050,141,1569
3168,36,11399
5321,145,250
8119,214,3028
7570,37,2006
7349,133,3796
1959,50,3561
14256,140,3291
5198,25,10229
5565,65,12184
10059,200,11929
355,36,13564
8740,140,1099
6031,135,7907
10319,40,13758
6382,127,13518
2171,20,1381
3948,119,10974
11512,198,9595
13798,122,11760
8743,142,9281
9090,64,1368
6980,232,12351
9717,158,11032
12101,184,6491
919,139,630
12112,1,7942
700,36,5704
11769,138,10830
12612,202,12785
4284,96,1332
4454,229,10830
9570,175,14081
12132,7,6102
6358,140,6943
2748,142,10474
13092,145,5258
11271,58,5971
9863,208,12612
11479,140,4675
3144,175,1006
6581,209,6459
6850,119,3762
10591,198,5309
13553,130,1914
3579,98,6386
2915,124,9515
759,88,11164
6998,175,8510
3819,22,12394
6827,175,10570
2586,89,5926
2508,120,7142
4196,140,8374
10602,36,14166
3001,21,4505
11249,142,5678
8161,175,10121
7708,75,4111
12703,130,1661
8218,126,1332
6443,176,2167
4083,229,4756
6342,88,2083
5598,128,11032
4926,34,10168
11360,95,10377
11555,64,1523
10786,175,8643
12196,36,13504
14278,198,6686
9399,38,12370
5746,208,11508
7834,213,554
31,140,1810
11669,211,14366
4728,85,287
1465,133,10311
150,153,9391
5815,204,13969
13504,65,588
6004,140,14383
4780,22,2721
11987,211,14410
8552,202,6469
4562,209,2391
11177,175,6963
12411,175,10317
7786,142,13758
8509,140,6863
5673,65,8245
7716,8,5319
10281,142,10474
13971,138,14278
13351,59,4730
2530,142,9902
2272,89,1312
10196,198,11009
195,104,14497
4349,69,1332
11220,20,11610
13284,96,1332
9863,142,13914
13138,109,11490
10241,85,5690
8612,141,14280
3992,44,7399
3532,7,7607
10109,17,11245
6636,176,2167
13430,140,2279
10469,175,10507
13417,76,3079
9350,142,9902
6610,138,5309
2527,126,1332
11032,202,9
8466,118,8843
2762,141,1755
4070,76,3819
340,175,10364
6491,12,10729
8944,8,3456
9848,21,9178
67,36,1594
8586,184,14075
4096,65,13182
7847,133,2304
11508,5,8339
4323,18,3199
8621,120,14059
635,18,12402
4844,202,13571
6117,44,13966
12054,140,8705
10530,184,6491
6491,12,6224
8035,100,7514
8971,54,5302
10067,183,14298
6265,95,14276
13606,140,6216
7829,221,2646
6208,88,8869
6276,175,10398
6737,76,8676
9199,14,943
12424,119,3762
3734,115,13949
3333,225,14221
13627,145,4649
2394,35,6608
9014,202,13917
2219,175,2919
2431,88,241
3992,119,7509
2970,214,3028
14238,80,2741
9534,224,3395
6292,18,12402
6532,140,13742
9354,18,14375
527,119,13535
11636,21,10779
355,36,2274
10970,209,5469
4066,211,13623
4923,133,4189
5865,122,12999
11019,119,12727
4694,175,7067
9390,50,6757
3967,119,4972
4223,130,10335
4946,34,3501
9610,140,5196
8830,21,11240
8245,36,6760
12349,72,10851
11443,23,10151
2485,75,4924
2093,76,11349
8681,130,1706
5821,18,6343
13037,175,5535
12370,202,4712
7331,138,3275
6100,184,6491
11032,202,2852
11752,142,10292
1098,88,8372
10830,63,7256
14089,14,943
12383,50,7782
12406,22,1335
13562,175,3109
6086,130,13909
1883,175,3680
9678,170,2515
3071,208,10111
3680,175,12969
10754,58,8917
8926,95,10377
11095,202,7114
3711,171,3767
9187,36,13165
11789,119,13535
11409,27,8029
8495,192,9262
12000,198,11921
11188,117,9274
6026,51,6026
13925,80,6873
14055,36,5417
14153,56,10377
3867,58,7851
844,95,901
8203,151,12791
3314,142,9014
1275,142,3888
11269,126,1332
4691,6,11032
12478,32,13465
4824,76,11124
11796,119,3762
14192,142,9365
13993,153,2646
8615,63,2463
4598,139,7430
1416,142,7528
10476,229,6960
5410,209,13319
5667,142,10210
3400,186,6235
6493,98,824
1962,80,2169
882,142,6491
2744,229,13966
8375,175,13958
5269,14,12806
12353,175,1499
10202,130,2894
12572,156,6168
8447,142,8585
1800,210,2426
675,18,7834
8550,23,10151
11032,202,9717
6350,229,12758
3647,142,12634
9520,142,5121
3015,184,11032
10210,53,3329
4446,82,12180
12505,88,12770
4640,215,971
14064,18,14409
10719,24,11362
13764,119,13535
5376,213,2488
4117,24,11362
2965,76,7036
2026,176,2167
1147,155,1147
7906,175,6695
930,153,1308
7623,142,6491
7123,21,4132
10415,176,2167
8453,77,7691
6296,89,1969
13030,7,7607
5184,168,10551
9397,119,2076
7532,130,14391
1424,76,145
10830,183,2784
6637,142,4212
2636,175,13615
11350,43,13697
10015,72,2212
8532,37,11706
4931,119,5481
12758,27,11409
9902,213,4521
10642,141,4970
6223,175,8279
7454,45,10044
9792,142,6234
6515,89,1568
4179,50,11633
10837,145,8069
14481,76,8509
9309,45,10044
6560,209,2323
10608,44,13966
4865,76,13312
7608,133,7208
6043,91,14220
4512,45,10044
877,46,6491
9272,50,7727
8624,198,10885
13634,58,6992
8477,221,1308
5321,145,4915
3293,115,1824
9662,119,3687
7824,141,7189
11481,44,10067
13198,80,8942
14498,209,379
2707,36,12526
4116,45,10044
845,88,12381
3400,120,2896
9349,175,7848
8718,85,5240
1615,25,5342
12313,7,6102
9408,44,8624
14178,122,12999
5441,95,14276
11692,124,251
643,184,6491
7847,80,5136
6015,142,4094
9763,175,12271
14023,205,13300
10743,91,7873
11032,109,11822
3400,186,13743
11297,10,8859
9918,119,8742
10081,64,10094
2394,191,12756
14399,60,6370
11659,187,12591
6756,184,6491
3748,70,5100
4033,18,7366
7406,14,3028
12917,18,14375
4416,133,6223
8845,45,10044
5929,209,6867
7333,1,12919
718,175,4912
8826,96,1332
11791,180,6470
8853,153,3801
2952,98,4780
11056,175,10168
1834,19,4000
1125,208,9902
9108,77,5687
2123,229,5532
5806,45,10044
609,32,6097
6395,76,7369
11223,192,4266
8736,64,1883
1239,183,3747
13144,77,11469
9737,38,12370
14278,183,4405
6382,45,10044
8866,202,9097
4976,198,13406
15,214,3028
3400,210,13474
10532,176,2167
6481,232,5333
12263,140,7924
3381,209,10642
3392,130,4827
4322,184,11032
11855,185,12774
13522,119,12245
8931,175,3977
224,202,6866
13053,232,5170
3095,184,6491
3275,63,7380
8158,98,3658
2708,16,12903
2265,119,4972
14231,36,5785
3182,37,9284
5184,168,7195
9407,219,2377
10159,202,13967
2209,130,10979
11032,202,11404
38,7,4286
8746,36,1706
8763,197,13863
3592,142,13138
3221,170,2515
3235,209,6637
6939,170,2515
5113,76,11150
4173,14,943
14086,119,13861
8329,44,5838
2619,65,8193
1633,118,13720
355,133,4400
1004,88,12880
7245,76,11349
5514,22,10435
13742,133,11884
725,36,2348
9606,171,5592
2490,85,7760
12051,140,2279
4801,18,8995
4469,38,4250
8615,229,14278
10254,50,8205
9011,130,5227
6252,175,14340
14264,64,10305
4328,76,9502
4205,231,11516
11415,140,4938
3119,142,6234
4710,142,11032
10289,54,2061
14383,80,4961
5083,50,13633
11931,63,5769
10285,140,1374
4675,36,3792
10238,135,6603
8842,53,3329
2238,164,11424
8461,214,8466
13343,119,5481
3930,9,3279
11735,89,11375
7038,76,4894
2993,45,10044
9567,202,2518
11053,98,6386
11189,133,598
4389,21,286
9563,119,5481
635,200,6754
9050,119,4305
2499,40,7654
95,184,14075
14117,10,14330
13614,202,11942
8216,130,11053
6350,229,6960
4659,80,2741
1924,142,12612
14417,65,8245
2138,122,12999
13736,202,6564
12149,123,12839
9606,221,13540
7847,80,557
4350,175,10188
13444,76,1811
5376,213,11504
10904,131,1332
5556,211,11761
12304,140,5536
10168,175,5791
12844,7,7607
7854,18,2297
7712,122,12999
12657,59,4018
6491,202,9791
13606,130,6254
4035,98,4780
4582,88,11761
3490,18,7464
3199,213,1821
2581,175,5792
8920,58,7886
13352,44,7565
2561,18,3902
6166,151,2322
10199,151,6359
2688,171,10607
9324,175,8432
6055,140,11681
8019,214,943
2619,95,901
1153,4,11180
7658,183,359
943,118,8403
12278,163,7010
11186,62,13480
6265,18,8818
2167,3,6933
243,119,4972
14034,213,13220
5922,179,13363
12550,51,12550
9889,130,920
1366,64,6479
12140,192,3387
174,22,7819
11305,140,8705
6369,140,1148
8398,85,3481
13141,71,6671
9992,25,1662
10013,142,6491
9277,36,5343
67,36,7854
931,119,5481
12948,209,6901
13051,130,7397
9623,133,9549
8977,76,5826
11652,176,8344
1095,227,10494
2919,130,87
5433,119,13861
14269,178,1618
262,76,3822
1861,213,2068
693,94,14310
4111,211,7497
5825,183,2434
9954,56,901
2555,22,14470
13607,141,8192
13539,14,943
3790,145,7070
13754,141,9109
13965,161,7951
2814,219,8703
12285,140,1040
10357,76,9324
355,36,12802
7246,142,10474
3791,140,4143
11002,20,6374
4010,210,13392
8596,130,6797
2016,66,509
14119,22,6325
765,142,11871
14073,175,7012
4706,142,5617
5644,14,12806
890,133,9224
5708,78,1332
9361,174,3487
12183,208,6491
3250,50,918
14153,175,1568
6605,119,3681
13914,109,4487
11644,7,8549
7593,209,5441
11556,140,10602
8632,67,6796
3005,140,371
11435,209,7033
13376,20,8486
5645,140,14055
9710,119,8742
10854,130,8286
3098,119,12080
7910,36,3050
8624,63,9446
5395,85,8406
6943,36,2923
13353,76,13037
13977,175,7622
11483,50,594
8738,37,12032
613,142,6545
3633,175,12411
2201,8,13976
13354,215,535
6533,202,1585
1061,7,8707
4706,65,10602
13093,217,1094
9272,50,31
12186,183,11337
12081,14,8466
13926,36,12832
732,56,10377
3653,211,12650
10511,51,10511
2897,96,4653
13046,88,12370
3871,162,11134
14297,209,12799
5999,70,1888
11529,209,10494
13654,175,2080
4956,126,1332
13965,76,4390
11146,23,10151
2352,175,11112
3218,119,3762
3551,176,2167
9687,141,13750
9885,119,10244
8480,184,11032
67,80,11066
4979,142,8390
11202,211,4068
12466,202,2735
8588,50,8655
997,157,6420
8770,213,11830
10755,118,1952
6702,119,12727
4563,232,11246
12081,214,3028
4848,140,5049
13097,211,12189
8944,8,3609
1370,135,5983
6546,140,1225
4794,45,10044
5376,213,7915
12876,130,2034
9683,140,10602
4462,140,13742
8279,209,3619
8111,50,1909
2136,89,11383
2866,78,1332
7386,141,9983
6128,22,10217
5801,142,10474
12370,224,5100
3400,186,11298
7536,37,2383
6380,36,12829
4933,216,13362
5503,76,13977
12983,130,2109
3057,27,8624
10592,224,5902
11048,142,11170
3576,18,3902
13783,184,6491
6092,142,13758
11906,89,9219
6288,96,1332
7399,198,3275
9242,18,1259
1343,229,14278
11896,80,6515
10275,175,10062
6762,9,12739
9028,225,2171
1377,122,12999
7082,118,8243
7439,175,6360
8573,140,7057
579,50,26
429,117,12774
2971,95,10377
3043,175,11605
9955,141,10705
4389,21,13509
10132,176,2167
11079,95,14276
10530,140,13742
2652,89,2655
8962,209,4840
722,200,13957
6349,88,7691
1071,180,6574
7772,122,12999
7346,176,2167
11426,7,9838
11170,53,3329
3635,130,7119
11233,7,1941
12432,214,12806
12780,170,787
12186,229,1593
4407,157,4061
14484,58,5681
4996,209,8997
13391,130,12061
13121,87,9902
1836,208,6491
4464,130,5801
13481,76,9951
6943,36,7928
6943,36,468
8319,83,3801
8616,36,8484
10731,213,2504
1319,149,8947
8062,211,1662
11032,213,5470
8589,76,14106
1449,175,3791
3449,122,12999
8477,153,2646
12713,89,8650
4901,7,4286
14299,175,11753
7457,233,575
4938,36,2539
11836,233,677
920,200,4766
4650,209,3904
3011,140,363
7691,32,3550
2372,175,5849
4398,64,9351
10380,142,6491
10111,12,7442
1221,184,2614
12036,140,9623
11845,118,6063
4973,37,594
7987,162,11134
2088,142,8408
9913,7,587
1958,98,6991
5012,229,7141
10405,45,10044
9938,130,7239
4551,85,11197
4227,95,13240
8840,170,2515
4222,21,11284
1528,130,327
1370,135,6677
2741,89,3437
9623,133,24
13156,232,7384
9502,76,10615
9906,171,7448
11849,175,14280
9285,7,6565
5194,140,4938
10877,133,14069
7667,119,12080
13534,36,10698
9434,184,14075
11558,89,7652
13362,145,4059
6491,202,6670
4624,142,11032
12014,45,10044
1556,72,5432
10743,140,6615
8262,37,4110
10527,103,13083
13673,153,1308
14075,12,8414
11737,175,9938
13978,149,8531
3342,25,6430
3453,229,1463
5376,213,1120
4941,122,12999
11016,80,442
9248,208,8069
12994,80,8942
6615,80,7052
875,209,3089
2672,122,12999
5453,130,3209
1007,122,12999
12668,89,3156
4244,36,4936
14164,140,7057
3948,119,1453
1652,175,9933
11636,21,11157
8061,114,956
12133,86,12910
1458,225,10995
13030,142,11516
765,142,10277
708,140,9331
4975,85,11543
13349,37,11733
12750,96,3445
13779,89,8289
72,118,6063
2504,18,10731
12565,64,1408
1533,50,12825
4417,65,75
4265,27,3275
6922,32,12602
7907,20,13095
13732,133,4617
444,70,3870
1917,45,10044
8122,19,6756
6872,175,7173
5675,119,1639
4175,145,4301
9563,119,13535
3028,118,13433
6068,119,3762
10399,205,3051
888,112,5888
13598,76,4996
10705,88,7691
6537,187,3678
8774,14,12806
7224,184,14075
12855,141,6560
10559,140,6620
2650,76,6884
3889,85,5218
1070,130,3619
8556,119,12080
6662,213,10778
3534,59,7266
11067,20,10785
9999,151,5204
6835,122,12999
807,89,10677
5499,140,7924
10830,229,589
9341,38,11095
4032,37,6972
3755,212,9974
7862,76,8911
11804,13,2123
10513,75,14349
10421,233,13969
10208,198,2442
10664,134,1308
1183,22,2188
3989,232,12651
12356,145,382
182,130,13374
14475,140,363
7052,89,8030
11527,140,6763
970,59,3999
12154,80,6296
605,36,2323
5981,24,11362
4389,21,3721
12028,130,13589
12806,118,8356
8412,189,13699
13494,14,8466
10260,175,8921
8931,209,10809
12966,213,5981
5805,10,1988
993,7,7607
9244,65,7484
2472,16,6534
11025,209,14301
10084,191,12133
13368,119,9200
2896,53,2638
7185,18,12402
8881,142,2896
6978,185,12774
8543,175,6331
14484,58,2901
3028,118,14222
2903,93,6962
3893,76,9056
14294,186,1366
4163,18,10956
1312,119,12080
3905,119,3681
9150,20,858
11336,189,11762
9175,126,1332
10111,191,9853
4400,140,2707
14383,36,176
13435,76,13398
10700,175,3513
2078,36,1047
4083,198,5968
10615,76,7038
9002,133,12717
13518,214,8466
10409,36,7329
242,16,1723
2779,130,5623
1840,211,11761
10154,119,13861
11258,209,5474
8082,141,12364
5989,155,5989
1157,17,11245
7185,189,2358
815,40,11032
4973,37,4896
3572,36,13538
5810,50,5275
9027,64,2457
5028,171,9539
8299,175,4319
7368,18,7834
11173,208,2394
1308,234,13540
11540,228,14496
14147,50,205
5751,88,10933
13172,116,10546
11312,175,2239
7787,91,10270
14452,24,11362
1880,74,3330
11668,30,11668
355,133,2933
9805,141,6242
5229,141,13563
4467,124,1584
8466,118,13686
1999,80,13203
8249,191,8036
3028,118,13205
4244,36,3289
10407,25,5201
1948,184,6491
7937,192,7595
5046,14,943
2620,50,12395
7960,56,10377
4083,229,5838
5855,189,5572
8788,75,1539
8673,140,10220
11455,141,6381
7202,202,11240
13882,65,11873
6868,119,10657
13649,140,3655
4244,133,12518
2508,120,10760
10111,202,7291
5916,140,1010
6417,130,7599
12737,198,12136
6630,175,9867
12074,200,12918
3221,200,11999
557,89,7857
11072,208,11032
6106,202,6295
12589,148,421
2653,7,6180
1918,88,5665
7598,18,5102
7496,175,2283
3555,133,7199
7824,142,9014
6292,98,10634
4009,119,12080
5837,213,7768
863,139,12388
4227,142,5678
10732,64,1357
7827,95,901
10348,64,12194
1598,122,11760
11541,7,8549
2078,36,12526
4374,36,12716
11647,50,6347
8815,140,13218
9103,25,10030
5258,191,5720
973,171,10976
11016,36,4857
2856,130,876
12108,95,12592
12481,214,12806
5568,7,8549
5989,187,1132
8651,206,5225
1028,18,6480
12988,58,11402
11038,142,5612
2389,77,11761
3448,89,12352
9934,5,8339
3880,140,1880
14383,36,6143
943,118,10333
7399,63,5161
2688,171,3245
5749,133,11020
3289,54,4317
11845,118,6147
3500,135,11420
1478,110,6491
12179,148,3436
9546,76,1682
7532,140,7719
7872,133,1362
4917,140,2182
453,176,2167
9451,37,12022
8834,18,13135
12117,45,10044
13210,50,6055
8910,175,6083
8880,175,13247
9908,130,12265
8781,175,10738
1239,198,6960
383,142,10111
13113,122,11760
13832,25,3278
7301,231,2614
11182,9,8533
13909,18,8818
11488,140,13742
2749,176,2167
7877,142,8585
316,76,1321
8475,200,103
1142,133,11654
11934,140,259
4352,130,1963
5048,104,2517
3800,1,8182
9848,21,5592
8891,97,12035
14019,118,13096
1438,140,11651
8509,140,6285
4938,36,13911
8710,130,12572
13770,175,13944
4763,56,10377
3826,203,90
1958,170,2515
7954,140,4262
8442,25,4349
3183,175,4738
10721,140,7719
1680,75,1300
630,70,5289
7672,229,3275
3400,186,665
6960,229,10830
3275,229,7565
5984,88,11469
2344,119,13861
9553,140,13161
88,142,10210
6092,98,12406
5728,36,14015
12357,44,11921
9539,232,1072
2102,140,11584
12278,230,708
828,159,13811
9977,2,1332
13538,142,9281
7075,85,3929
7937,192,10853
5243,88,4885
13505,65,67
12146,7,4286
8530,45,10044
2049,175,7191
9997,189,9886
14133,14,8466
5822,229,3057
3710,51,3710
11349,88,4762
1993,202,13491
4551,85,4701
8912,130,4269
11253,142,5606
7096,216,14051
6899,153,11845
8009,202,13960
1139,133,8633
6292,7,7607
9611,21,2341
13752,175,2334
11608,141,2893
6706,208,6491
5944,184,6491
462,142,4921
2646,118,6899
12716,141,4078
7213,70,1888
13352,44,8624
7688,36,12739
3990,101,7623
3453,229,3057
7743,189,1088
8751,202,9948
7370,76,12969
9517,76,6114
1837,54,210
7057,133,14351
14099,119,7540
5553,141,3134
1817,76,1006
8607,5,8339
6118,50,3791
8466,118,7267
2199,219,12164
7123,193,7332
503,76,14106
13238,122,12999
11032,191,1272
12370,224,12891
13252,180,10118
8441,142,593
8045,198,5838
5880,142,11508
13427,39,8632
12947,220,2428
11391,122,11760
4222,21,7227
2420,119,12245
8353,136,5682
7481,119,10244
11196,214,8466
9190,133,10481
4766,140,9190
6046,45,10044
7907,128,6491
8367,119,4773
8115,122,12999
4430,70,881
14198,142,8585
12193,144,4576
4468,14,12806
4405,175,4085
5180,18,9426
8818,213,5880
11061,8,2560
1989,80,4332
14214,140,9777
11016,80,10374
12321,184,4874
7546,184,14075
4617,130,14268
4668,36,7449
11822,86,13362
13802,180,10118
13025,135,4789
9427,7,7607
9386,140,14383
8560,209,6247
6827,122,12999
131,130,698
4084,140,8365
7847,36,1986
13199,50,14092
5761,175,11415
12186,198,6344
6103,175,12776
3632,175,11916
8220,25,6007
4493,175,12198
485,209,13581
3331,175,10193
6165,131,1332
5376,213,9094
10340,88,3048
11931,183,9408
386,28,6491
12668,151,386
8550,132,347
8652,130,14386
10067,183,1482
6444,216,5321
2175,18,7464
6527,80,4594
4205,86,14337
5205,18,3344
10459,184,6491
6872,130,13008
6560,22,12192
4175,145,6211
2239,130,8720
9002,74,1192
8988,21,6860
8622,118,6063
71,119,12245
9930,175,8397
4402,183,7017
5840,142,6491
4941,85,9381
10702,45,10044
3690,224,10963
11016,36,610
5623,45,10044
3039,36,5695
9123,36,1573
13052,175,13247
10296,119,5481
5184,21,9901
4809,213,1375
3332,209,13661
13444,76,9486
9847,14,943
7964,13,8624
708,140,1139
10281,170,2515
8767,142,8552
3739,44,2070
10830,183,2112
11252,192,14411
4949,142,6491
2531,175,6305
